Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Mode of transportation,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",724,Spain,2018,"10,792,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",724,Spain,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",724,Spain,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",724,Spain,2019,"22,691,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",724,Spain,2019,"160,074,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",724,Spain,2019,"1,191,466,578",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",728,South Sudan,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",728,South Sudan,2018,"26,832,546",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",728,South Sudan,2018,"970,852,902",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",728,South Sudan,2019,"17,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",728,South Sudan,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",728,South Sudan,2019,"2,135,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2017,"5,688,339",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2018,"15,692,499,528",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2018,NaN,2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2018,"6,478,636,024",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2018,"4,984,757,410",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2019,"149,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2019,"21,627,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2019,"37,785,000,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",729,Sudan,2019,"75,500",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",732,Western Sahara,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",732,Western Sahara,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",732,Western Sahara,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",732,Western Sahara,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",732,Western Sahara,2019,"191,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",732,Western Sahara,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2017,"3,648,453,075",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2018,"3,585,901,849",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2018,"426,191,674,943",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2018,"179,875,682,279",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2018,"18,395,651,043",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2019,"34,457,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2019,"315,463,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2019,"709,369,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",738,Sub-Saharan Africa (inc. Sudan),2019,"3,747,227,949",2019,,,,,ICAO,,,AIR,G,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2017,"23,184,000",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2018,"33,201,000",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2018,"789,068,915",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2019,"749,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",740,Suriname,2019,"32,227,000",2019,,,,,ICAO,,,AIR,E,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",744,Svalbard and Jan Mayen Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",744,Svalbard and Jan Mayen Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",744,Svalbard and Jan Mayen Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",744,Svalbard and Jan Mayen Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",744,Svalbard and Jan Mayen Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",744,Svalbard and Jan Mayen Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2017,"519,929,287",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2018,"576,851,593",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2018,"94,964,582,559",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2018,"16,285,699,538",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2018,"11,557,240,715",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2019,"5,525,000,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2019,"19,837,000,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2019,"147,921,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",746,Northern Africa (exc. Sudan),2019,"625,098,418",2019,,,,,ICAO,,,AIR,G,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2017,"36,118,305,040",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2018,"38,856,225,470",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2018,"710,832,053,915",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2018,"63,985,793,942",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2018,"28,708,698,693",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2019,"1,044,173,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2019,"38,352,446,605",2019,,,,,ICAO,,,AIR,G,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2019,"7,040,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",747,Northern Africa and Western Asia,2019,"142,353,000,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",748,Eswatini,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",748,Eswatini,2018,"1,121,945",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",748,Eswatini,2018,"96,121,085",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",748,Eswatini,2019,"570,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",748,Eswatini,2019,"43,615",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",748,Eswatini,2019,"562,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",748,Eswatini,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",752,Sweden,2017,"252,728,000",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",752,Sweden,2018,"23,863,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",752,Sweden,2018,"43,474,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",752,Sweden,2018,"18,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",752,Sweden,2019,"1,306,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",752,Sweden,2019,"60,168,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",752,Sweden,2019,"37,574,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2017,"78,772,384,541",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2018,"80,693,379,476",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2018,"8,776,622,159,842",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2018,"2,916,941,731,215",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2018,"1,483,108,014,786",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2019,"1,750,149,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2019,"3,883,476,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2019,"9,071,339,000,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",753,Eastern and South-Eastern Asia,2019,"78,686,772,737",2019,,,,,ICAO,,,AIR,G,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",756,Switzerland,2017,"1,581,352,360",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",756,Switzerland,2018,"1,841,314,000",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",756,Switzerland,2018,"17,215,514,520",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",756,Switzerland,2018,"11,776,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",756,Switzerland,2018,"33,370,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
